"Well","cells_per_ml_start","FSCH_start","cells_per_ml_end","FSCH_end","Hours","Temperature","Strain","MicroResp_start","MicroResp_end","ATP_start","ATP_end","OD_start","OD_end","Plate","growth_rate","cell_volume_start","cell_volume_end","cell_diameter_start","cell_diameter_end","mean_diameter_start","mean_diameter_end","mean_volume_start","mean_volume_end","biomass_start","biomass_end","biomass_increase","growth_rate_biomass","CO2_raw","CO2_respired","Resp_rate","C_respired","Resp_rate_per_cell","Resp_rate_per_biomass","ATP_per_ml_start","ATP_per_cell_start","ATP_per_biomass_start","ATP_per_ml_end","ATP_per_cell_end","ATP_per_biomass_end","ATP_per_cell_change","ATP_per_biomass_change","Phylum","Class","Order","Family","Genus","Species"
"E11",5.7e+07,37785.384,123300000,37000.0290510949,3,19,"21_21_06",1.01835416666667,0.603838184931507,30001,37341,0.0935,0.20175,1,0.257189714111917,0.217826556360701,0.213348267451077,0.746513044828713,0.741361734393981,0.758018863792447,0.753337010110137,0.228054508663002,0.223854863588184,3.99036212325213,8.56179723147006,4.57143510821793,0.254476046857457,0.0914544153333907,0.0564668760547133,0.0188222920182378,21.1750785205175,8.21419666815878e-08,1.17874368688089,0.0533745509763695,9.36395631164376e-10,0.0133758664822303,0.0695576646697065,5.64133533412056e-10,0.00812418967527493,-1.28568027619902e-10,-0.00175838749991816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"F11",27300000,38513.1778754579,58200000,38639.3146735395,3,19,"21_21_06",1.01835416666667,0.732657543173672,14524,21011,0.0525,0.13775,1,0.252332884182159,0.222032166907896,0.222766516934887,0.751286799918953,0.752114158051816,0.758018863792447,0.753337010110137,0.228054508663002,0.223854863588184,1.91117343797865,4.04133494624134,2.13016150826269,0.2496192169277,0.0616489898776737,0.0266614505989963,0.00888715019966543,9.99804397462361,8.16451544432633e-08,1.17160313810651,0.0221883164258877,8.12758843439111e-10,0.0116097869429135,0.0346865043492522,5.95988047238011e-10,0.00858293232574364,-1.28568027619902e-10,-0.00175838749991816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"G11",1.4e+07,40505.898,30600000,39515.9179738562,3,19,"21_21_06",1.01835416666667,0.799701582173625,7606,14674,0.0205,0.08475,1,0.260647559781025,0.233823509660204,0.227914749369711,0.764357475777512,0.757863985864498,0.758018863792447,0.753337010110137,0.228054508663002,0.223854863588184,0.980088942553154,2.12482559029184,1.14473664773868,0.257933892526567,0.0515667521237478,0.0165792128450704,0.00552640428169013,6.21720481690139,9.7620437601457e-08,1.40087053404476,0.0101437642787779,7.24554591341279e-10,0.0103498405485049,0.0224658938653414,7.34179538083053e-10,0.0105730531333895,-1.28568027619902e-10,-0.00175838749991816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"H11",7200000,41353.6611111111,17100000,40147.7279532164,3,19,"21_21_06",1.01835416666667,0.86445177052666,4353,9560,0.0095,0.06075,1,0.288332479162201,0.238963884662264,0.231674103985518,0.769918134644609,0.762008162130254,0.758018863792447,0.753337010110137,0.228054508663002,0.223854863588184,0.504045741884479,1.18740253575132,0.683356793866842,0.285618811907743,0.0439955056190984,0.00900796634042098,0.00300265544680699,3.37798737765787,9.83821692099714e-08,1.41187846540089,0.00516338236648777,7.17136439789967e-10,0.0102438765719623,0.0133768559285263,7.82272276522004e-10,0.0112656454115303,-1.28568027619902e-10,-0.00175838749991816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"A01",31100000,37257.4016398714,81900000,33496.1373870574,3,21,"21_21_06",0.943197916666667,0.548472314547206,25335,67007,0.045,0.149,2,0.322763723891278,0.214809040671396,0.19411515328882,0.743049896038632,0.71837896244317,0.744839053864623,0.743459995973041,0.216364468211725,0.215164905611806,2.12759201142324,5.58925997863988,3.46166796721664,0.32195202206368,0.110691520981813,0.0684244992463191,0.0228081664154397,25.6591872173697,1.63028638155546e-07,2.38642968862926,0.0435013063867536,1.3987558323715e-09,0.0204462632653211,0.141125473153486,1.72314375034781e-09,0.0252494021914915,8.25056355924546e-10,0.0121175009909319,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"B01",15600000,38633.1057692308,30700000,34949.1495765472,3,21,"21_21_06",0.943197916666667,0.690196455293677,7375,27120,0.026,0.077,2,0.225663913445887,0.222730331766896,0.201943986816373,0.752073432525609,0.727909578967516,0.744839053864623,0.743459995973041,0.216364468211725,0.215164905611806,1.06721657164638,2.09511943033265,1.02790285868627,0.224852211618289,0.0691160516638396,0.0268490299283455,0.00894967664278185,10.0683862231296,1.50468307099077e-07,2.20244441443738,0.00977219331863424,6.264226486304e-10,0.00915671062299827,0.0472368054278401,1.53865815725863e-09,0.0225461158652612,8.25056355924546e-10,0.0121175009909319,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"C01",8900000,37284.7638202247,20300000,41505.8261576355,3,21,"21_21_06",0.943197916666667,0.761250646711013,3920,23152,0.015,0.056,2,0.274856536436549,0.214964731548653,0.239894432045196,0.743229370409256,0.770916217604493,0.744839053864623,0.743459995973041,0.216364468211725,0.215164905611806,0.608860736388001,1.38537213145775,0.776511395069748,0.274044834608951,0.0565431864721956,0.0142761647367015,0.00475872157890049,5.35356177626306,1.290755655634e-07,1.88936821901117,0.00454858318027737,5.11076761828918e-10,0.00747064625526905,0.0390078578819186,1.9215693537891e-09,0.0281569529198432,8.25056355924546e-10,0.0121175009909319,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"D01",3600000,36945.4161111111,12800000,39328.584375,3,21,"21_21_06",0.943197916666667,0.814249138643881,2093,11044,0.009,0.032,2,0.422837108487836,0.213039154187549,0.226807958678057,0.741003516484994,0.756635224876987,0.744839053864623,0.743459995973041,0.216364468211725,0.215164905611806,0.246280747303012,0.873535137076807,0.627254389773795,0.422025406660238,0.0492590830790546,0.00699206134356049,0.00233068711452016,2.62202300383518,1.20509633188071e-07,1.76413324881647,0.00212877992621376,5.913277572816e-10,0.00864371230608057,0.0159287956789128,1.24443716241506e-09,0.0182348654368006,8.25056355924546e-10,0.0121175009909319,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"E10",107200000,37070.9634328358,231700000,35531.5224773414,3,23,"21_21_06",0.932505263157895,0.496745947146347,43608,59427,0.228,0.383,1,0.256915727600543,0.213750207486662,0.205139971797204,0.741827008116841,0.731729486902073,0.744160509950182,0.721842928436359,0.215773686535533,0.19693673842227,7.32491585076115,15.2109964823289,7.88608063156772,0.243578984061586,0.13501718274215,0.0912942257953323,0.0304314085984441,34.2353346732496,7.06473567648676e-08,1.05743377836358,0.0839218529945596,7.82853106292534e-10,0.0114570398765522,0.122045116453112,5.26737662723834e-10,0.00802347936868543,-4.27407431919501e-11,-0.000241525625057035,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"F10",49700000,36568.7869014084,122200000,34961.6953846154,3,23,"21_21_06",0.932505263157895,0.615098609102036,23368,35068,0.126,0.242,1,0.299884704544971,0.210915530912484,0.202012484237275,0.738533125255307,0.727991869595599,0.744160509950182,0.721842928436359,0.215773686535533,0.19693673842227,3.3959731136458,8.02237276711518,4.62639965346939,0.286547961006013,0.0869592097683788,0.0432362528215613,0.0144120842738538,16.2135948080855,6.70649529466839e-08,1.0042306935914,0.0394486429781295,7.93735271189728e-10,0.0116163001466695,0.0644677194725409,5.27559079153363e-10,0.00803599151323447,-4.27407431919501e-11,-0.000241525625057035,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"G10",30700000,38117.5791856678,66600000,33331.002012012,3,23,"21_21_06",0.932505263157895,0.670299766329142,12489,26492,0.058,0.117,1,0.258147307651064,0.219739520211027,0.193238427144035,0.748691983827804,0.717295804335106,0.744160509950182,0.721842928436359,0.215773686535533,0.19693673842227,2.09771377442507,4.37225880760942,2.27454503318435,0.244810564112107,0.0728574767195895,0.0291345197727719,0.00971150659092398,10.9254449147895,7.85619551432567e-08,1.1759117949935,0.0184841070640425,6.02088177981841e-10,0.00881154869143602,0.0459165070518384,6.89437042820396e-10,0.010501781589856,-4.27407431919501e-11,-0.000241525625057035,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"H10",14800000,37949.5618918919,32400000,32272.7574691358,3,23,"21_21_06",0.932505263157895,0.727120492253598,6467,16978,0.031,0.112,1,0.261177080676071,0.218770589913493,0.187682650215142,0.747589922600776,0.710354552912656,0.744160509950182,0.721842928436359,0.215773686535533,0.19693673842227,1.01127569581404,2.1270448253235,1.11576912950946,0.247840337137114,0.0616202446371258,0.0178972876903083,0.0059657625634361,6.71148288386562,9.9595767421332e-08,1.49078885285033,0.00833586095327306,5.63233848194126e-10,0.00824291633604721,0.0268017221366479,8.27213646192836e-10,0.0126004500787009,-4.27407431919501e-11,-0.000241525625057035,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"E10",185300000,34333.0504695089,322200000,34337.1496865301,3,25,"21_21_06",0.886520833333333,0.444766397697244,31000,73441,0.0795,0.20725,1,0.18439877915052,0.198599236019325,0.198621367371982,0.723868453660621,0.723895341298427,0.731975755139588,0.738669497158187,0.205347165021302,0.211032390655622,12.3897343430798,21.8025338610464,9.41279951796658,0.188385980341338,0.168961164362246,0.120239740256569,0.0400799134188563,45.0899025962134,6.0734280429201e-08,0.902420739745883,0.0555325542496005,2.99689985157045e-10,0.00448214245050523,0.157683294054184,4.8939569849219e-10,0.00723233799608538,4.8172126887575e-10,0.00706816749859045,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"F10",82900000,34554.931761158,1.73e+08,35533.2762312139,3,25,"21_21_06",0.886520833333333,0.549215209247076,14737,63002,0.0465,0.13725,1,0.245218844118843,0.199799521285503,0.20514964673537,0.725323820325767,0.731740990147371,0.731975755139588,0.738669497158187,0.205347165021302,0.211032390655622,5.54295184587865,11.7065125945407,6.16356074866207,0.249206045309661,0.109216837785693,0.0604954136800162,0.0201651378933387,22.6857801300061,6.17422950212465e-08,0.917234985019089,0.0225826545469875,2.72408378130127e-10,0.0040741206445404,0.130984150252568,7.57133816488835e-10,0.0111889983626424,4.8172126887575e-10,0.00706816749859045,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"G10",33800000,36178.6707692308,76600000,37340.3099086162,3,25,"21_21_06",0.886520833333333,0.625313802083333,8431,41152,0.0215,0.08825,1,0.272712091419191,0.208730790311377,0.215281020266674,0.735974270427632,0.743593709037463,0.731975755139588,0.738669497158187,0.205347165021302,0.211032390655622,2.25997312895897,5.18334603897005,2.92337291001109,0.276699292610009,0.0835060306665741,0.0347846065608974,0.0115948688536325,13.0442274603365,8.31149194312154e-08,1.23464526149197,0.011489832513533,3.39935873181449e-10,0.0050840571360358,0.0782371543313617,1.02137277194989e-09,0.0150939477594492,4.8172126887575e-10,0.00706816749859045,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"H10",19800000,37209.6184848485,49300000,39147.5753549696,3,25,"21_21_06",0.886520833333333,0.686338709677419,3919,23380,0.0185,0.06725,1,0.304080714449385,0.214537334693733,0.225741943739074,0.742736476144332,0.755447948149485,0.731975755139588,0.738669497158187,0.205347165021302,0.211032390655622,1.32388958441975,3.33601775092981,2.01212816651006,0.308067915640203,0.068875752626466,0.0201543285207893,0.00671810950692977,7.557873195296,7.79052027438461e-08,1.15715205457622,0.00454717919093671,2.29655514693773e-10,0.00343471181014669,0.0394731562089097,8.00672539734477e-10,0.011832417917413,4.8172126887575e-10,0.00706816749859045,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"E10",4.12e+08,24200.9293009709,4.44e+08,25210.8079459459,3,30,"21_21_06",0.772229166666667,0.498339948783611,49413,72677,0.157,0.299,1,0.0249337376942324,0.148767124873118,0.153309485431788,0.657409712203368,0.664033721396823,0.662529274524423,0.688760915931737,0.152269822200662,0.171081916625291,24.1656564886022,27.405825523705,3.24016903510282,0.0419410431008738,0.132057422239074,0.0773357071642035,0.0257785690547345,29.0008901865763,2.25968934003545e-08,0.375390163939491,0.0976220399277272,2.36946698853707e-10,0.00403970154809454,0.155700626577641,3.50677086886578e-10,0.0056812967171146,2.3203658072177e-10,0.00358794194969232,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"F10",268600000,24697.6129858526,3.16e+08,27131.8203164557,3,30,"21_21_06",0.772229166666667,0.568225327534364,29739,46651,0.087,0.198,1,0.0541729764992584,0.150989790583592,0.162203481062334,0.660667566314123,0.676634050818892,0.662529274524423,0.688760915931737,0.152269822200662,0.171081916625291,15.7546003224237,19.5050469943486,3.75044667192495,0.0711802819058995,0.100335495338071,0.0456137802632004,0.0152045934210668,17.1051675987001,1.95493215683599e-08,0.324641504927256,0.052811061476952,1.96616014433924e-10,0.00335210417250544,0.0910587656077136,2.88160650657321e-10,0.00466847199261283,2.3203658072177e-10,0.00358794194969232,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"G10",96600000,25521.2986335404,1.09e+08,30565.2805504587,3,30,"21_21_06",0.772229166666667,0.608093389884763,14822,32363,0.044,0.135,1,0.0402563803368909,0.154724404998562,0.178944659907021,0.666070295968769,0.699154848014243,0.662529274524423,0.688760915931737,0.152269822200662,0.171081916625291,5.66602528349265,6.72800671640506,1.06198143291241,0.0572636857435317,0.0870576874067708,0.0323359723319001,0.0107786574439667,12.1259896244625,3.9366810506738e-08,0.653852165080008,0.022740354927968,2.35407400910642e-10,0.00401345807513772,0.0585004242469739,5.36701139880494e-10,0.00869506032215023,2.3203658072177e-10,0.00358794194969232,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"H10",7.3e+07,25505.9351506849,79800000,33014.6895488722,3,30,"21_21_06",0.772229166666667,0.646047930283224,7601,25921,0.027,0.094,1,0.0296880211024574,0.154654189057645,0.191566460118253,0.665969523611433,0.715221043496992,0.662529274524423,0.688760915931737,0.152269822200662,0.171081916625291,4.28177894094165,4.92564161439563,0.643862673453979,0.0466953265090984,0.0766945598031776,0.0219728447283069,0.00732428157610231,8.2398167731151,3.59740962118564e-08,0.597582295820503,0.0101356962355045,1.3884515391102e-10,0.0023671694347853,0.044721732543044,5.60422713571979e-10,0.00907937199741464,2.3203658072177e-10,0.00358794194969232,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp."
"E05",75400000,16837.0997082228,79400000,14808.5598110831,5,5,"30_RT_01",0.904010416666667,0.720996072024472,22241,19833,0.096,0.2045,1,0.0103382186478356,0.118326825154349,0.110740639802153,0.609108784993835,0.595803159615178,0.610744898548531,0.602663759716897,0.119282893793342,0.114610353518506,3.97401134259323,4.11222689534173,0.138215552748497,0.00683774142652922,0.0671645923263492,0.0170897260621335,0.0034179452124267,6.40864727330007,1.65634991870585e-08,0.317045890113361,0.0371583751654393,4.92816646756489e-10,0.009350344516428,0.0323474446472008,4.07398547193965e-10,0.00786616241527031,-9.79142123048911e-11,-0.00172829370503547,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"F05",35700000,23896.8333053221,45500000,18328.912021978,5,5,"30_RT_01",0.904010416666667,0.760420395227442,14081,12099,0.047,0.1755,1,0.0485123274342619,0.147417117316248,0.124121560894217,0.655415081778323,0.618893899799851,0.610744898548531,0.602663759716897,0.119282893793342,0.114610353518506,1.88159422984852,2.35650281785955,0.474908588011036,0.0450118502129556,0.0604615164134031,0.0103866501491874,0.00207733002983748,3.89499380594527,1.92811443743307e-08,0.369167629728196,0.0213720673038764,5.98657347447518e-10,0.0113584889690042,0.0177879895991586,3.90944826355134e-10,0.00754846947958064,-9.79142123048911e-11,-0.00172829370503547,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"G05",2.5e+07,13554.08672,30900000,16266.1591909385,5,5,"30_RT_01",0.904010416666667,0.790756315249814,8816,8462,0.035,0.1105,1,0.0423760718070994,0.106215552862532,0.116157726316247,0.587574803337299,0.605363864498462,0.610744898548531,0.602663759716897,0.119282893793342,0.114610353518506,1.3176430181012,1.60035026531561,0.282707247214406,0.0388755945857931,0.0559664367766301,0.00589157051241432,0.00117831410248286,2.20933894215537,1.58683229930505e-08,0.303810269684026,0.0121277046981605,4.85108187926421e-10,0.00920408982672501,0.0115409711505658,3.7349421199242e-10,0.00721152825146672,-9.79142123048911e-11,-0.00172829370503547,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"H05",15100000,14058.1290066225,16800000,14014.4028571429,5,5,"30_RT_01",0.904010416666667,0.80570435117713,4551,5119,0.043,0.1335,1,0.0213368285176671,0.108018596671517,0.107861378779583,0.590880924084668,0.590594114954098,0.610744898548531,0.602663759716897,0.119282893793342,0.114610353518506,0.795856382933127,0.870093348132759,0.0742369651996314,0.0178363512963602,0.0539343847471968,0.00385951848298108,0.000771903696596217,1.44731943111791,1.81654155953236e-08,0.347736437528771,0.00544890543642875,3.60854664664155e-10,0.00684659387457171,0.00628223252216281,3.73942412033501e-10,0.00722018222026939,-9.79142123048911e-11,-0.00172829370503547,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"E02",11200000,14550.2182142857,18400000,18728.8545108696,6,10,"30_RT_01",0.929,0.783132516703786,8712,9581,0.0345,0.1455,1,0.0827394810523151,0.109798455637809,0.125706604115685,0.594108642040465,0.62151720779478,0.595408921135767,0.625522356705101,0.11052095647825,0.12815251433472,0.570904271263086,1.00073439374389,0.429830122480808,0.0935446431029609,0.0558958302192051,0.00816567042189806,0.00136094507031634,3.06212640821177,3.51887152683378e-08,0.666415653558835,0.0119548083643584,1.06739360396057e-09,0.0209401277343909,0.0134124191359152,7.28935822604089e-10,0.0134025763676788,-8.84024314813055e-10,-0.0181893804391265,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"F02",8500000,14446.1392941176,9700000,17126.2520618557,6,10,"30_RT_01",0.929,0.809129032258065,10731,5872,0.0235,0.1485,1,0.0220099536688441,0.109420390180197,0.119435590529907,0.593425966228407,0.61100539688706,0.595408921135767,0.625522356705101,0.11052095647825,0.12815251433472,0.433275563012163,0.527561066267161,0.0942855032549979,0.0328151157194901,0.0523660535728771,0.00463589377557014,0.000772648962595023,1.7384601658388,3.18861897543697e-08,0.605053476369924,0.0153841900298386,1.80990470939278e-09,0.0355067106090328,0.00741704846397643,7.64644171543962e-10,0.0140591278208927,-8.84024314813055e-10,-0.0181893804391265,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"G02",4800000,14853.2041666667,5600000,19213.2510714286,6,10,"30_RT_01",0.929,0.828043907793633,2518,3346,0.0165,0.0585,1,0.0256917799712098,0.110904004123059,0.127644351891652,0.596095991455214,0.624694468039252,0.595408921135767,0.625522356705101,0.11052095647825,0.12815251433472,0.244673259112751,0.304571337226402,0.0598980781136513,0.0364969420218554,0.0500038903646917,0.00227373056738475,0.000378955094564125,0.852648962769282,2.73825869301857e-08,0.519533860504505,0.00266242527928429,5.54671933184228e-10,0.0108815539913881,0.00375557451504045,6.70638306257223e-10,0.0123306892540868,-8.84024314813055e-10,-0.0181893804391265,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"H02",3400000,15144.2594117647,3800000,22289.5173684211,6,10,"30_RT_01",0.929,0.83227114967462,7332,2171,0.0145,0.0365,1,0.0185376058517042,0.111972984180647,0.140417067616855,0.598005084818982,0.644872354099313,0.595408921135767,0.625522356705101,0.11052095647825,0.12815251433472,0.173310225204865,0.20667340740363,0.0333631821987649,0.0293427679023498,0.0494978551226138,0.00176769532530678,0.00029461588755113,0.662885746990043,3.07207867560346e-08,0.583005017441792,0.00970329359441887,2.85390988071143e-09,0.055988004071594,0.00222514535684776,5.85564567591516e-10,0.0107664812072415,-8.84024314813055e-10,-0.0181893804391265,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"A07",36600000,16265.1909562842,43700000,13769.9402517162,4,15,"30_RT_01",0.928916666666667,0.763661878453039,12684,25072,0.04075,0.11925,2,0.0443249654235558,0.116154070531066,0.106985220390024,0.605357513641075,0.588990632640792,0.599293848994859,0.596373333070245,0.112698486324887,0.111058874860247,1.88164514945668,2.23228832798785,0.350643178531169,0.0427201854252313,0.0575984297384826,0.0132305037287111,0.00330762593217777,4.96143889826666,3.09740292417965e-08,0.604470877197077,0.0188338905542596,5.1458717361365e-10,0.0100092679853573,0.0429554887414574,9.82963129095135e-10,0.0192428048845181,3.91574560767994e-10,0.00772866866054942,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"B07",16600000,15333.3638554217,2.2e+07,13782.9273636364,4,15,"30_RT_01",0.928916666666667,0.804646878483835,7127,11026,0.02275,0.09125,2,0.0704099394989548,0.112671190219413,0.107031646659066,0.599245461154832,0.589075817874863,0.599293848994859,0.596373333070245,0.112698486324887,0.111058874860247,0.853423756310954,1.12380648090922,0.270382724598262,0.06880515950063,0.0518243714948953,0.00745644548512372,0.00186411137128093,2.7961670569214,3.6458880242001e-08,0.711549602984956,0.00937599092117276,5.6481873019113e-10,0.0109863252010957,0.0158973876951087,7.2260853159585e-10,0.0141460188788437,3.91574560767994e-10,0.00772866866054942,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"C07",8700000,15016.6413793103,12300000,15737.6134146341,4,15,"30_RT_01",0.928916666666667,0.833323452647278,3862,8596,0.01375,0.04625,2,0.0865690591794586,0.111503430384697,0.114173470402153,0.597168010954281,0.601897020141644,0.599293848994859,0.596373333070245,0.112698486324887,0.111058874860247,0.447276306018392,0.628309987053789,0.181033681035397,0.0849642791811338,0.0482840734318969,0.00391614742212539,0.000979036855531348,1.46855528329702,3.53142914522351e-08,0.689234955447767,0.00446727662619099,5.13480071975976e-10,0.00998773368068215,0.0117624733442406,9.56298645873219e-10,0.0187208123165383,3.91574560767994e-10,0.00772866866054942,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"D07",4900000,14747.7675510204,7200000,16291.4666666667,4,15,"30_RT_01",0.928916666666667,0.852454115684093,2041,5342,0.00875,0.04825,2,0.0962114552263569,0.110518444527682,0.116253307523882,0.595404410229249,0.605529861623681,0.599293848994859,0.596373333070245,0.112698486324887,0.111058874860247,0.251914241320703,0.367791211933925,0.115876970613222,0.0946066752280325,0.0461196313652757,0.00175170535550413,0.000437926338876033,0.65688950831405,2.74783893555743e-08,0.536311331275675,0.00206495235571094,4.21418848104274e-10,0.00819704493435971,0.00661487587482817,9.18732760392801e-10,0.0179854103637924,3.91574560767994e-10,0.00772866866054942,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"A07",25300000,18130.6503162055,30200000,16042.4948675497,3,19,"30_RT_01",0.965916666666667,0.822296404275996,14166,16242,0.0495,0.12125,2,0.0590125095491167,0.123340778550984,0.115315268030111,0.617593459030772,0.603896802548249,0.611473638876803,0.622426013447965,0.119710388236498,0.12625884950475,1.33554580121243,1.63183462140538,0.296288820192951,0.0667882894415144,0.0487181576009352,0.0087876405533452,0.00292921351778173,3.29536520750445,3.96873001583025e-08,0.742828585806829,0.0215282712774749,8.50919813338927e-10,0.0161194556247574,0.0254023445542797,8.41137236896678e-10,0.0155667395586953,1.24592787464939e-10,0.00194168288038107,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"B07",12500000,15585.97008,16800000,15767.795,3,19,"30_RT_01",0.965916666666667,0.842608156028369,7639,8568,0.0265,0.06825,2,0.0985500807003194,0.113608375435228,0.114286164425472,0.600902359201203,0.602094987590438,0.611473638876803,0.622426013447965,0.119710388236498,0.12625884950475,0.659854644867802,0.907775550980477,0.247920906112675,0.106325860592717,0.0463529795845665,0.00642246253697646,0.00214082084565882,2.40842345136617,5.51977501145762e-08,1.03290077530536,0.0101970412730011,8.1576330184009e-10,0.0154534659296731,0.011716128977009,6.97388629583867e-10,0.0129064160896981,1.24592787464939e-10,0.00194168288038107,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"C07",6100000,15270.9627868852,8600000,20060.1959302326,3,19,"30_RT_01",0.965916666666667,0.878709273797841,4022,6466,0.0175,0.04225,2,0.114491144026732,0.112440474875553,0.131080077304,0.598836159251357,0.630249759815133,0.611473638876803,0.622426013447965,0.119710388236498,0.12625884950475,0.322009066695487,0.464694627287625,0.142685560592138,0.12226692391913,0.0425518802485464,0.00262136320095639,0.000873787733652128,0.983011200358644,4.5018430768061e-08,0.84234000376157,0.00469218255126882,7.69210254306365e-10,0.0145715852023075,0.00833430130769066,9.69104803219844e-10,0.0179350068158462,1.24592787464939e-10,0.00194168288038107,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"D07",2200000,19802.9727272727,2700000,23599.1485185185,3,19,"30_RT_01",0.965916666666667,0.897609810756972,1969,3215,0.0135,0.03325,2,0.0682648042153377,0.130030186801221,0.146103506706849,0.628562578023881,0.653462503838042,0.611473638876803,0.622426013447965,0.119710388236498,0.12625884950475,0.116134417496733,0.14589249926472,0.0297580817679864,0.0760405841077357,0.0407444871394829,0.0008139700918929,0.0002713233639643,0.305238784459838,4.1674131720157e-08,0.779974181253547,0.00197713951749654,8.98699780680246e-10,0.0170245785884461,0.00357840080187748,1.32533363032499e-09,0.0245276544024689,1.24592787464939e-10,0.00194168288038107,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"A10",20700000,19067.359178744,26200000,14248.5660687023,3,21,"30_RT_01",0.943197916666667,0.794477913208852,27263,34404,0.051,0.139,2,0.0785419034985762,0.12705865536131,0.108705097077155,0.623737532031939,0.592130041348676,0.616245004833382,0.610297826967874,0.122534634101985,0.119021136561065,1.10393688646778,1.37956181070927,0.275624924241492,0.074294380702844,0.0518037586699916,0.00953673693449757,0.00317891231149919,3.57627635043659,5.10704640000417e-08,0.963981169007486,0.0475383505374473,2.29653867330663e-09,0.0430625619273887,0.0629936562460481,2.40433802465832e-09,0.0456620759990895,-2.4953059386344e-10,-0.00414625592768636,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
"B10",8600000,14129.8409302326,12700000,15177.0905511811,3,21,"30_RT_01",0.943197916666667,0.820129294972164,16617,17258,0.03,0.104,2,0.129946596735028,0.108276768352577,0.112093994862318,0.591351297870308,0.598220431257297,0.616245004833382,0.610297826967874,0.122534634101985,0.119021136561065,0.458640445585646,0.668718892977393,0.210078447391747,0.125699073939296,0.048538114566202,0.00627109283070795,0.00209036427690265,2.35165981151548,7.45341924841399e-08,1.40710036749523,0.0261137156037567,3.03647855857636e-09,0.056937227963861,0.0273374789873577,2.15255740057935e-09,0.0408803748098708,-2.4953059386344e-10,-0.00414625592768636,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","sp."
